CurrentTotalRuntime,TestNo,TestRuntimeOriginal,KilledByTest,AnalyzedByTest,CoveredByTest,TotalKilled,TotalFailure,TotalException,TotalTimeout,LiveMutants,TotalAnalyzed
1067206,132,2,0,107,107,355,476,687,528,355,4305
1079683,133,2,0,110,110,355,500,700,528,355,4415
1079890,134,3,0,22,22,355,505,701,528,355,4437
1081161,135,3,14,39,39,369,505,723,528,341,4476
1116055,136,3,0,130,130,369,525,730,530,341,4606
1119195,137,3,0,55,55,369,529,746,530,341,4661
1119236,138,3,0,7,7,369,532,746,530,341,4668
1126303,139,3,0,123,123,369,564,751,530,341,4791
1129804,140,3,0,47,47,369,565,762,530,341,4838
1131974,141,3,0,36,36,369,568,767,530,341,4874
1132436,142,4,0,23,23,369,568,776,530,341,4897
1132481,143,4,0,7,7,369,571,776,530,341,4904
1132518,144,4,0,7,7,369,574,776,530,341,4911
1132541,145,4,1,4,4,370,577,776,530,340,4915
1142537,146,4,0,116,116,370,579,792,530,340,5031
1149841,147,5,1,79,79,371,588,813,530,339,5110
1149977,148,5,1,18,18,372,591,816,530,338,5128
1150048,149,5,0,9,9,372,594,816,530,338,5137
1150471,150,6,4,7,7,376,599,816,530,334,5144
1150472,151,7,0,0,0,376,599,816,530,334,5144
1151008,152,15,1,27,27,377,600,825,530,333,5171
1152036,153,18,4,55,55,381,608,843,530,329,5226
1161544,154,23,0,98,98,381,634,844,530,329,5324
1162722,155,31,0,54,54,381,636,858,531,329,5378
1181920,156,35,1,137,137,382,664,861,531,328,5515
1198992,157,36,8,26,26,390,669,864,531,320,5541
1217795,158,39,4,126,126,394,700,875,531,316,5667
1219442,159,48,4,20,20,398,707,876,531,312,5687
1219448,160,52,1,1,1,399,708,876,531,311,5688
1229352,161,54,0,83,83,399,716,891,535,311,5771
1269041,162,63,39,190,190,438,742,954,535,272,5961
1411786,163,64,21,183,183,459,749,1002,540,251,6144
1573299,164,66,14,200,200,473,756,1053,544,237,6344
1753841,165,71,17,226,226,490,782,1107,549,220,6570
1756092,166,71,2,23,23,492,784,1110,549,218,6593
1768640,167,78,0,95,95,492,784,1136,551,218,6688
1776031,168,79,2,93,93,494,784,1165,551,216,6781
1935974,169,88,6,187,187,500,796,1200,553,210,6968
1937330,170,94,0,22,22,500,803,1201,553,210,6990
2096078,171,94,5,179,179,505,812,1237,556,205,7169
2299970,172,96,3,239,239,508,857,1249,558,202,7408
2459380,173,97,0,179,179,508,857,1286,560,202,7587
2489608,174,120,0,46,46,508,862,1291,560,202,7633
2702972,175,124,5,241,241,513,872,1361,562,197,7874
2819513,176,126,2,131,131,515,872,1405,564,195,8005
2865877,177,163,25,213,213,540,929,1468,564,170,8218
2867760,178,201,5,11,11,545,934,1468,564,165,8229
2905667,179,305,1,123,123,546,974,1472,565,164,8352
3039331,180,556,0,233,233,546,975,1534,565,164,8585
3197802,181,616,2,206,206,548,991,1584,569,162,8791
3258054,182,617,0,88,88,548,991,1611,569,162,8879
3409564,183,851,0,179,179,548,991,1652,572,162,9058
3545740,184,855,0,225,225,548,991,1711,572,162,9283
3707465,185,1002,3,151,151,551,1018,1716,576,159,9434
