TestNo,TestName
101,org.springframework.retry.interceptor.RetryInterceptorBuilderTests[testWithCustomRetryTemplate]
102,org.springframework.retry.interceptor.RetryOperationsInterceptorTests[testDefaultInterceptorSunnyDay]
103,org.springframework.retry.interceptor.RetryOperationsInterceptorTests[testRetryExceptionAfterTooManyAttempts]
104,org.springframework.retry.interceptor.RetryOperationsInterceptorTests[testInterceptorChainWithRetry]
105,org.springframework.retry.interceptor.RetryOperationsInterceptorTests[testDefaultInterceptorWithRecovery]
106,org.springframework.retry.interceptor.StatefulRetryOperationsInterceptorTests[testRecoveryAfterTooManyAttempts]
107,org.springframework.retry.listener.RetryListenerSupportTests[testOnError]
108,org.springframework.retry.listener.RetryListenerTests[testCloseInterceptorsAfterRetry]
109,org.springframework.retry.listener.RetryListenerTests[testOpenInterceptors]
110,org.springframework.retry.listener.RetryListenerTests[testOpenCanVetoRetry]
111,org.springframework.retry.policy.CompositeRetryPolicyTests[testNonTrivialPolicies]
112,org.springframework.retry.policy.CompositeRetryPolicyTests[testNonTrivialPoliciesWithThrowable]
113,org.springframework.retry.policy.CompositeRetryPolicyTests[testNonTrivialPoliciesClose]
114,org.springframework.retry.policy.CompositeRetryPolicyTests[testExceptionOnPoliciesClose]
115,org.springframework.retry.policy.ExceptionClassifierRetryPolicyTests[testDefaultPolicies]
116,org.springframework.retry.policy.ExceptionClassifierRetryPolicyTests[testRetryCount]
117,org.springframework.retry.policy.ExceptionClassifierRetryPolicyTests[testClose]
118,org.springframework.retry.policy.ExceptionClassifierRetryPolicyTests[testTrivialPolicies]
119,org.springframework.retry.policy.ExceptionClassifierRetryPolicyTests[testNullPolicies]
120,org.springframework.retry.policy.FatalExceptionRetryPolicyTests[testFatalExceptionWithState]
121,org.springframework.retry.policy.MapRetryContextCacheTests[testPutOverLimit]
122,org.springframework.retry.policy.SoftReferenceMapRetryContextCacheTests[testPutOverLimit]
123,org.springframework.retry.support.DefaultRetryStateTests[testDefaultRetryStateObjectClassifierOfQsuperThrowableBoolean]
124,org.springframework.retry.support.DefaultRetryStateTests[testDefaultRetryStateObjectBooleanClassifierOfQsuperThrowableBoolean]
125,org.springframework.retry.support.RetrySynchronizationManagerTests[testClear]
126,org.springframework.retry.support.RetrySynchronizationManagerTests[testStatusIsStoredByTemplate]
127,org.springframework.retry.support.RetryTemplateTests[testSpecificExceptionRetry]
128,org.springframework.retry.support.RetryTemplateTests[testRollbackClassifierOverridesRetryPolicy]
129,org.springframework.retry.support.RetryTemplateTests[testSuccessfulRecovery]
130,org.springframework.retry.support.RetryTemplateTests[testNestedContexts]
131,org.springframework.retry.support.RetryTemplateTests[testBackOffInvoked]
132,org.springframework.retry.support.StatefulRecoveryRetryTests[testCacheCapacity]
133,org.springframework.retry.support.StatefulRecoveryRetryTests[testKeyGeneratorNotConsistentAfterFailure]
134,org.springframework.classify.BinaryExceptionClassifierTests[testTypesProvidedInConstructorWithNonDefaultInCause]
135,org.springframework.classify.ClassifierAdapterTests[testClassifierAdapterObjectSingleMethodWithNoAnnotation]
136,org.springframework.retry.interceptor.StatefulRetryOperationsInterceptorTests[testInterceptorChainWithRetry]
137,org.springframework.retry.listener.RetryListenerTests[testCloseInterceptors]
138,org.springframework.retry.policy.AlwaysRetryPolicyTests[testRetryCount]
139,org.springframework.retry.policy.StatefulRetryIntegrationTests[testExternalRetryWithFailAndNoRetry]
140,org.springframework.retry.support.RetryTemplateTests[testFailedPolicy]
141,org.springframework.retry.support.StatefulRecoveryRetryTests[testRegisterThrowable]
142,org.springframework.classify.ClassifierAdapterTests[testClassifierAdapterObject]
143,org.springframework.retry.backoff.FixedBackOffPolicyTests[testSingleBackOff]
144,org.springframework.retry.policy.NeverRetryPolicyTests[testRetryCount]
145,org.springframework.retry.policy.TimeoutRetryPolicyTests[testRetryCount]
146,org.springframework.retry.support.StatefulRecoveryRetryTests[testSwitchToStatelessForNoRollback]
147,org.springframework.retry.listener.RetryListenerTests[testOnError]
148,org.springframework.retry.policy.CompositeRetryPolicyTests[testRetryCount]
149,org.springframework.retry.policy.SimpleRetryPolicyTests[testRetryCount]
150,org.springframework.retry.backoff.ExponentialBackOffPolicyTests[testSetMaxInterval]
151,org.springframework.retry.AnyThrowTests[testUncheckedRuntimeException]
152,org.springframework.classify.ClassifierAdapterTests[testClassifierAdapterObjectWithNoAnnotation]
153,org.springframework.retry.annotation.RecoverAnnotationRecoveryHandlerTests[specificRecoverMethod]
154,org.springframework.retry.support.RetryTemplateTests[testNoBackOffForRethrownException]
155,org.springframework.classify.BackToBackPatternClassifierTests[testSetRouterDelegate]
156,org.springframework.retry.interceptor.RetryInterceptorBuilderTests[testWithCustomKeyGenerator]
157,org.springframework.retry.annotation.EnableRetryTests[proxyTargetClass]
158,org.springframework.retry.interceptor.StatefulRetryOperationsInterceptorTests[testRetryExceptionAfterTooManyAttemptsWithNoRecovery]
159,org.springframework.retry.backoff.ExponentialBackOffPolicyTests[testMultiBackOff]
160,org.springframework.retry.backoff.ThreadWaitSleeperTests[testSingleBackOff]
161,org.springframework.retry.policy.FatalExceptionRetryPolicyTests[testFatalExceptionWithoutState]
162,org.springframework.retry.support.RetrySimulationTests[testSimulatorExercisesFixedBackoff]
163,org.springframework.retry.annotation.EnableRetryWithBackoffTests[vanilla]
164,org.springframework.retry.annotation.EnableRetryWithBackoffTests[type]
165,org.springframework.retry.annotation.EnableRetryWithBackoffTests[randomExponential]
166,org.springframework.retry.interceptor.RetryInterceptorBuilderTests[testWitCustomRetryPolicyTraverseCause]
167,org.springframework.retry.interceptor.RetryOperationsInterceptorTests[testIllegalMethodInvocationType]
168,org.springframework.retry.support.RetryTemplateTests[testEarlyTermination]
169,org.springframework.retry.annotation.EnableRetryTests[excludes]
170,org.springframework.classify.BinaryExceptionClassifierTests[testClassifySubclassMatchInCauseFalse]
171,org.springframework.retry.annotation.EnableRetryTests[vanilla]
172,org.springframework.retry.annotation.EnableRetryTests[stateful]
173,org.springframework.retry.annotation.EnableRetryTests[type]
174,org.springframework.retry.annotation.EnableRetryTests[marker]
175,org.springframework.retry.annotation.EnableRetryTests[recovery]
176,org.springframework.retry.annotation.EnableRetryTests[testExternalInterceptor]
177,org.springframework.retry.support.RetrySimulationTests[testSimulatorExercisesExponentialBackoff]
178,org.springframework.retry.policy.TimeoutRetryPolicyTests[testTimeoutPreventsRetry]
179,org.springframework.retry.policy.StatefulRetryIntegrationTests[testExponentialBackOffIsExponential]
180,org.springframework.retry.support.RetrySimulationTests[testSimulatorExercisesRandomExponentialBackoff]
181,org.springframework.retry.annotation.EnableRetryWithBackoffTests[exponential]
182,org.springframework.retry.interceptor.RetryOperationsInterceptorTests[testOutsideTransaction]
183,org.springframework.retry.annotation.EnableRetryTests[multipleMethods]
184,org.springframework.retry.backoff.ExponentialRandomBackOffPolicyTests[testMultiBackOff]
185,org.springframework.retry.interceptor.RetryInterceptorBuilderTests[testWithCustomNewMessageIdentifier]
