CurrentTotalRuntime,TestNo,TestRuntimeOriginal,KilledByTest,AnalyzedByTest,CoveredByTest,TotalKilled,TotalFailure,TotalException,TotalTimeout,LiveMutants,TotalAnalyzed
1069452,37,1,0,92,92,1793,1890,4689,575,7024,14427
1076733,38,1,29,180,180,1822,1922,4733,582,6995,14607
1083500,39,1,7,95,95,1829,1929,4759,589,6988,14702
1091018,40,1,11,162,162,1840,1941,4798,596,6977,14864
1098998,41,1,0,162,162,1840,1956,4838,602,6977,15026
1106417,42,1,0,162,162,1840,1973,4876,609,6977,15188
1113933,43,1,0,162,162,1840,1991,4913,616,6977,15350
1120977,44,1,16,163,163,1856,2006,4953,623,6961,15513
1127938,45,1,0,163,163,1856,2025,4993,630,6961,15676
1134011,46,1,0,163,163,1856,2043,5033,637,6961,15839
1139866,47,1,0,163,163,1856,2064,5071,644,6961,16002
1150381,48,1,30,208,208,1886,2106,5118,651,6931,16210
1159013,49,1,0,201,201,1886,2136,5163,658,6931,16411
1166035,50,1,9,182,182,1895,2158,5210,665,6922,16593
1172042,51,1,19,158,158,1914,2177,5255,671,6903,16751
1178283,52,1,0,158,158,1914,2196,5301,678,6903,16909
1184616,53,1,0,158,158,1914,2211,5347,686,6903,17067
1190387,54,1,0,158,158,1914,2229,5394,691,6903,17225
1195133,55,1,3,90,90,1917,2232,5416,698,6900,17315
1202926,56,1,0,201,201,1917,2257,5460,705,6900,17516
1211558,57,1,76,247,247,1993,2315,5507,713,6824,17763
1226918,58,1,73,339,339,2066,2412,5607,720,6751,18102
1242969,59,1,13,339,339,2079,2526,5706,727,6738,18441
1249687,60,1,0,182,182,2079,2541,5756,734,6738,18623
1255323,61,1,0,128,128,2079,2555,5784,741,6738,18751
1262796,62,1,36,142,142,2115,2570,5838,748,6702,18893
1267815,63,1,4,90,90,2119,2579,5860,755,6698,18983
1272760,64,1,0,139,139,2119,2589,5896,762,6698,19122
1277904,65,1,0,95,95,2119,2592,5922,769,6698,19217
1285797,66,1,37,206,206,2156,2635,5983,776,6661,19423
1293596,67,1,3,206,206,2159,2676,6043,784,6658,19629
1301767,68,1,0,206,206,2159,2731,6095,791,6658,19835
1308132,69,1,25,168,168,2184,2747,6141,798,6633,20003
1313889,70,1,9,148,148,2193,2765,6178,805,6624,20151
1319922,71,1,0,148,148,2193,2783,6215,812,6624,20299
1324855,72,1,1,90,90,2194,2788,6237,819,6623,20389
1330840,73,1,0,144,144,2194,2808,6270,826,6623,20533
1337055,74,1,0,144,144,2194,2829,6301,833,6623,20677
1343405,75,1,3,168,168,2197,2845,6341,841,6620,20845
1353431,76,1,0,208,208,2197,2881,6383,848,6620,21053
1489570,77,1,346,1327,1327,2543,3086,6626,936,6274,22380
1492515,78,1,9,78,78,2552,3088,6639,943,6265,22458
1557002,79,1,83,719,719,2635,3174,6767,991,6182,23177
1585527,80,1,2,463,463,2637,3235,6879,1001,6180,23640
1644445,81,1,36,716,716,2673,3324,7009,1047,6144,24356
1786477,82,1,51,1412,1412,2724,3479,7226,1183,6093,25768
1912185,83,1,12,1330,1330,2736,3647,7479,1272,6081,27098
1917384,84,1,1,90,90,2737,3654,7501,1279,6080,27188
1924362,85,1,36,177,177,2773,3683,7552,1286,6044,27365
1977548,86,1,7,500,500,2780,3695,7652,1322,6037,27865
1983116,87,1,13,153,153,2793,3711,7691,1329,6024,28018
1988015,88,1,7,92,92,2800,3731,7714,1336,6017,28110
1994039,89,1,6,159,159,2806,3756,7751,1343,6011,28269
2004237,90,1,17,244,244,2823,3805,7807,1353,5994,28513
2014272,91,1,0,244,244,2823,3853,7865,1363,5994,28757
2024394,92,1,0,208,208,2823,3898,7909,1370,5994,28965
2036267,93,1,0,168,168,2823,3914,7953,1377,5994,29133
2043195,94,1,12,159,159,2835,3932,7993,1384,5982,29292
2050291,95,1,0,159,159,2835,3948,8033,1391,5982,29451
2056986,96,1,0,159,159,2835,3966,8073,1398,5982,29610
2063963,97,1,0,159,159,2835,3984,8113,1405,5982,29769
2069588,98,1,7,118,118,2842,3995,8138,1412,5975,29887
2076657,99,1,6,161,161,2848,4010,8174,1419,5969,30048
2084183,100,1,0,161,161,2848,4025,8216,1426,5969,30209
2091539,101,1,0,161,161,2848,4041,8256,1433,5969,30370
2098450,102,1,0,161,161,2848,4059,8295,1440,5969,30531
2105589,103,1,0,161,161,2848,4079,8333,1446,5969,30692
2112560,104,1,12,181,181,2860,4104,8379,1453,5957,30873
2119782,105,1,0,181,181,2860,4132,8423,1458,5957,31054
2127105,106,1,18,181,181,2878,4155,8472,1464,5939,31235
2132454,107,1,4,97,97,2882,4177,8498,1471,5935,31332
2136507,108,1,0,111,111,2882,4182,8511,1478,5935,31443
2139173,109,1,0,66,66,2882,4183,8518,1485,5935,31509
2143574,110,1,0,71,71,2882,4192,8527,1492,5935,31580
2153593,111,1,63,206,206,2945,4250,8556,1500,5872,31786
2156726,112,1,0,66,66,2945,4250,8563,1506,5872,31852
2162264,113,1,0,154,154,2945,4273,8587,1513,5872,32006
2167012,114,1,0,77,77,2945,4278,8598,1520,5872,32083
2172245,115,1,0,77,77,2945,4282,8609,1527,5872,32160
2178297,116,1,0,136,136,2945,4293,8629,1534,5872,32296
2183327,117,1,0,136,136,2945,4304,8649,1541,5872,32432
2188970,118,1,0,136,136,2945,4315,8669,1548,5872,32568
2194913,119,1,0,136,136,2945,4324,8689,1555,5872,32704
2200625,120,1,0,137,137,2945,4338,8710,1562,5872,32841
2206633,121,1,0,137,137,2945,4352,8730,1569,5872,32978
2212218,122,1,0,137,137,2945,4366,8750,1576,5872,33115
2221378,123,1,0,182,182,2945,4404,8777,1583,5872,33297
2229103,124,1,0,175,175,2945,4426,8803,1590,5872,33472
2239752,125,1,5,189,189,2950,4467,8829,1597,5867,33661
2246683,126,1,0,156,156,2950,4483,8855,1604,5867,33817
2251801,127,1,0,132,132,2950,4495,8881,1611,5867,33949
2257546,128,1,0,132,132,2950,4506,8909,1618,5867,34081
2262915,129,1,0,132,132,2950,4517,8936,1625,5867,34213
2267840,130,1,0,72,72,2950,4520,8945,1632,5867,34285
2275494,131,1,0,175,175,2950,4542,8973,1639,5867,34460
2283465,132,1,10,229,229,2960,4592,9018,1646,5857,34689
2296394,133,1,0,261,261,2960,4662,9069,1653,5857,34950
2308420,134,1,0,261,261,2960,4747,9119,1660,5857,35211
2314998,135,1,0,156,156,2960,4758,9148,1667,5857,35367
2319489,136,1,0,110,110,2960,4764,9162,1674,5857,35477
2325263,137,1,0,108,108,2960,4770,9191,1681,5857,35585
2330257,138,1,0,72,72,2960,4772,9200,1688,5857,35657
2334536,139,1,0,118,118,2960,4780,9219,1695,5857,35775
2338640,140,1,0,77,77,2960,4784,9230,1701,5857,35852
2342656,141,1,6,119,119,2966,4793,9245,1708,5851,35971
2347185,142,1,0,119,119,2966,4802,9260,1715,5851,36090
2351907,143,1,1,119,119,2967,4810,9275,1723,5850,36209
2357237,144,1,10,126,126,2977,4820,9295,1730,5840,36335
2362725,145,1,0,122,122,2977,4831,9312,1735,5840,36457
2368274,146,1,0,122,122,2977,4842,9329,1741,5840,36579
2372828,147,1,0,72,72,2977,4845,9338,1748,5840,36651
2377712,148,1,0,126,126,2977,4860,9356,1755,5840,36777
2383449,149,1,0,126,126,2977,4873,9373,1763,5840,36903
2388643,150,1,3,129,129,2980,4885,9392,1770,5837,37032
2391828,151,1,5,81,81,2985,4887,9407,1777,5832,37113
2458610,152,1,7,690,690,2992,4970,9518,1826,5825,37803
2607606,153,1,22,1431,1431,3014,5041,9749,1953,5803,39234
2638630,154,1,0,434,434,3014,5101,9845,1963,5803,39668
2793509,155,1,12,1522,1522,3026,5208,10048,2085,5791,41190
2938471,156,1,5,1378,1378,3031,5335,10300,2213,5786,42568
3063895,157,1,2,1301,1301,3033,5491,10560,2300,5784,43869
3067937,158,1,0,72,72,3033,5494,10569,2307,5784,43941
3073953,159,1,0,151,151,3033,5518,10599,2314,5784,44092
3125013,160,1,0,484,484,3033,5530,10693,2350,5784,44576
3130027,161,1,0,127,127,3033,5543,10710,2358,5784,44703
3133558,162,1,0,74,74,3033,5555,10719,2365,5784,44777
3138581,163,1,0,133,133,3033,5575,10736,2372,5784,44910
3147551,164,1,0,206,206,3033,5612,10767,2382,5784,45116
3156805,165,1,0,182,182,3033,5650,10793,2388,5784,45298
3161354,166,1,0,126,126,3033,5660,10812,2395,5784,45424
3166396,167,1,0,133,133,3033,5670,10832,2402,5784,45557
3171354,168,1,0,133,133,3033,5680,10852,2409,5784,45690
3176112,169,1,0,133,133,3033,5690,10872,2416,5784,45823
3181404,170,1,0,133,133,3033,5700,10892,2423,5784,45956
3186036,171,1,5,106,106,3038,5705,10908,2431,5779,46062
3191383,172,1,0,133,133,3038,5714,10930,2438,5779,46195
3197403,173,1,0,133,133,3038,5723,10952,2445,5779,46328
3202834,174,1,0,133,133,3038,5732,10974,2452,5779,46461
3208632,175,1,0,133,133,3038,5741,10996,2459,5779,46594
3215177,176,1,0,155,155,3038,5760,11020,2466,5779,46749
3220651,177,1,0,155,155,3038,5779,11044,2473,5779,46904
3225721,178,1,3,126,126,3041,5790,11063,2480,5776,47030
3230357,179,1,0,79,79,3041,5806,11074,2487,5776,47109
3237647,180,1,4,143,143,3045,5809,11101,2494,5772,47252
3246789,181,1,0,199,199,3045,5814,11135,2502,5772,47451
3256119,182,1,1,173,173,3046,5838,11168,2510,5771,47624
3268048,183,1,0,248,248,3046,5863,11196,2518,5771,47872
3283875,184,1,3,338,338,3049,5934,11260,2527,5768,48210
3291160,185,1,6,141,141,3055,5945,11287,2535,5762,48351
3299187,186,1,4,141,141,3059,5954,11314,2542,5758,48492
3314841,187,1,12,311,311,3071,5975,11370,2550,5746,48803
3334616,188,1,10,357,357,3081,6031,11430,2559,5736,49160
3355578,189,1,0,411,411,3081,6103,11491,2569,5736,49571
3377525,190,1,8,411,411,3089,6188,11553,2580,5728,49982
3393061,191,1,0,318,318,3089,6218,11612,2590,5728,50300
3408175,192,1,0,319,319,3089,6264,11675,2599,5728,50619
3424315,193,1,0,319,319,3089,6311,11740,2607,5728,50938
3444352,194,1,0,386,386,3089,6380,11822,2616,5728,51324
3460457,195,1,0,340,340,3089,6416,11887,2625,5728,51664
3475723,196,1,0,314,314,3089,6472,11953,2634,5728,51978
3491051,197,1,0,314,314,3089,6528,12023,2643,5728,52292
3505947,198,1,0,314,314,3089,6576,12088,2653,5728,52606
3515639,199,1,0,181,181,3089,6582,12123,2661,5728,52787
3536895,200,1,13,401,401,3102,6638,12206,2670,5715,53188
3553283,201,1,0,338,338,3102,6709,12258,2678,5715,53526
3569820,202,1,0,340,340,3102,6745,12327,2687,5715,53866
3584518,203,1,3,258,258,3105,6768,12381,2696,5712,54124
3595778,204,1,0,232,232,3105,6787,12432,2704,5712,54356
3607784,205,1,0,232,232,3105,6803,12493,2713,5712,54588
3616120,206,1,10,145,145,3115,6818,12521,2720,5702,54733
3629621,207,1,0,243,243,3115,6836,12584,2729,5702,54976
3637362,208,1,3,143,143,3118,6839,12611,2736,5699,55119
3664845,209,1,31,533,533,3149,6945,12730,2746,5668,55652
3693253,210,1,2,533,533,3151,7065,12849,2756,5666,56185
3708996,211,1,56,315,315,3207,7100,12923,2765,5610,56500
3723905,212,1,0,306,306,3207,7143,12986,2774,5610,56806
3739578,213,1,1,306,306,3208,7185,13050,2783,5609,57112
3747236,214,1,6,147,147,3214,7189,13080,2790,5603,57259
3768765,215,1,0,365,365,3214,7239,13148,2800,5603,57624
3789634,216,1,0,365,365,3214,7290,13217,2810,5603,57989
3804565,217,1,9,318,318,3223,7327,13291,2819,5594,58307
3827238,218,1,0,385,385,3223,7389,13363,2826,5594,58692
3832605,219,1,3,111,111,3226,7391,13387,2833,5591,58803
3933451,220,1,12,1128,1128,3238,7523,13563,2896,5579,59931
3989717,221,1,1,726,726,3239,7619,13715,2909,5578,60657
4061113,222,1,6,742,742,3245,7633,13848,2955,5572,61399
4077027,223,1,0,311,311,3245,7669,13907,2964,5572,61710
4086164,224,1,0,180,180,3245,7697,13942,2971,5572,61890
4101690,225,1,0,317,317,3245,7734,14000,2980,5572,62207
4124792,226,1,0,422,422,3245,7820,14104,2992,5572,62629
4146107,227,1,0,387,387,3245,7893,14178,3002,5572,63016
4160369,228,1,0,315,315,3245,7926,14252,3012,5572,63331
4174937,229,1,49,289,289,3294,7955,14328,3022,5523,63620
4188809,230,1,0,289,289,3294,7976,14404,3031,5523,63909
4202943,231,1,1,289,289,3295,8007,14480,3041,5522,64198
4223961,232,1,4,346,346,3299,8054,14552,3051,5518,64544
4245275,233,1,1,398,398,3300,8093,14624,3062,5517,64942
4271644,234,1,0,497,497,3300,8205,14713,3073,5517,65439
4297754,235,1,0,497,497,3300,8313,14796,3084,5517,65936
4320427,236,1,0,449,449,3300,8386,14877,3095,5517,66385
4336938,237,1,0,339,339,3300,8453,14942,3103,5517,66724
4353523,238,1,0,339,339,3300,8523,15007,3113,5517,67063
4368796,239,1,29,306,306,3329,8560,15078,3122,5488,67369
4378864,240,1,0,188,188,3329,8599,15112,3131,5488,67557
4385830,241,1,4,143,143,3333,8602,15139,3138,5484,67700
4395801,242,1,0,199,199,3333,8607,15173,3145,5484,67899
4405681,243,1,1,173,173,3334,8631,15206,3152,5483,68072
4415157,244,1,0,177,177,3334,8657,15240,3159,5483,68249
4427145,245,1,0,249,249,3334,8682,15279,3165,5483,68498
4443277,246,1,4,338,338,3338,8744,15344,3175,5479,68836
4459853,247,1,0,338,338,3338,8805,15409,3185,5479,69174
4466585,248,1,5,141,141,3343,8815,15436,3192,5474,69315
4487885,249,1,21,398,398,3364,8854,15510,3203,5453,69713
4511001,250,1,11,443,443,3375,8921,15589,3214,5442,70156
4536641,251,1,0,497,497,3375,9017,15671,3226,5442,70653
4562000,252,1,20,497,497,3395,9143,15759,3238,5422,71150
4587745,253,1,4,497,497,3399,9266,15847,3249,5418,71647
4603099,254,1,0,319,319,3399,9302,15908,3258,5418,71966
4619374,255,1,0,319,319,3399,9338,15971,3267,5418,72285
4635631,256,1,0,319,319,3399,9374,16037,3276,5418,72604
4650568,257,1,0,319,319,3399,9410,16100,3285,5418,72923
4675116,258,1,0,471,471,3399,9504,16195,3295,5418,73394
4700102,259,1,0,469,469,3399,9605,16295,3306,5418,73863
4715236,260,1,0,317,317,3399,9664,16352,3316,5418,74180
4730670,261,1,0,317,317,3399,9722,16414,3325,5418,74497
4745779,262,1,1,317,317,3400,9775,16473,3335,5417,74814
4761061,263,1,0,317,317,3400,9831,16538,3344,5417,75131
4768814,264,1,3,147,147,3403,9834,16565,3351,5414,75278
4784885,265,1,0,338,338,3403,9905,16617,3359,5414,75616
4820992,266,1,24,674,674,3427,10076,16820,3367,5390,76290
4837538,267,1,0,340,340,3427,10111,16890,3377,5390,76630
4848589,268,1,0,232,232,3427,10126,16941,3385,5390,76862
4860254,269,1,0,232,232,3427,10144,17000,3393,5390,77094
4875050,270,1,9,304,304,3436,10187,17060,3403,5381,77398
4882249,271,1,3,143,143,3439,10190,17087,3410,5378,77541
4910039,272,1,1,533,533,3440,10308,17207,3420,5377,78074
4937785,273,1,0,533,533,3440,10460,17304,3431,5377,78607
4950927,274,1,56,315,315,3496,10495,17378,3440,5321,78922
4963463,275,1,15,313,313,3511,10542,17446,3450,5306,79235
4975319,276,1,0,311,311,3511,10589,17519,3459,5306,79546
4992629,277,1,0,365,365,3511,10647,17587,3469,5306,79911
5014041,278,1,0,365,365,3511,10691,17656,3479,5306,80276
5025333,279,1,33,309,309,3544,10728,17728,3488,5273,80585
5045268,280,1,0,470,470,3544,10799,17815,3495,5273,81055
5048731,281,1,3,111,111,3547,10801,17839,3502,5270,81166
5222809,282,1,9,1870,1870,3556,10912,18112,3645,5261,83036
5268402,283,1,2,725,725,3558,11004,18264,3655,5259,83761
5274379,284,1,3,147,147,3561,11007,18291,3662,5256,83908
5287830,285,1,0,335,335,3561,11063,18356,3672,5256,84243
5348931,286,1,0,745,745,3561,11077,18494,3717,5256,84988
5361105,287,1,0,311,311,3561,11112,18554,3726,5256,85299
5370884,288,1,0,180,180,3561,11141,18588,3733,5256,85479
5385564,289,1,0,317,317,3561,11178,18646,3742,5256,85796
5410541,290,1,0,472,472,3561,11279,18740,3753,5256,86268
5426429,291,1,0,315,315,3561,11313,18813,3763,5256,86583
5440849,292,1,51,291,291,3612,11338,18888,3772,5205,86874
5454732,293,1,1,291,291,3613,11372,18963,3782,5204,87165
5468694,294,1,0,291,291,3613,11406,19038,3791,5204,87456
5483242,295,1,0,258,258,3613,11430,19091,3801,5204,87714
5499090,296,1,0,311,311,3613,11452,19140,3809,5204,88025
5520264,297,1,0,411,411,3613,11544,19203,3818,5204,88436
5541276,298,1,0,411,411,3613,11616,19263,3828,5204,88847
5562953,299,1,0,411,411,3613,11706,19325,3838,5204,89258
5582482,300,1,1,363,363,3614,11770,19387,3849,5203,89621
5599125,301,1,0,339,339,3614,11829,19452,3860,5203,89960
5615895,302,1,0,339,339,3614,11890,19517,3869,5203,90299
5631280,303,1,6,315,315,3620,11927,19589,3879,5197,90614
5641029,304,1,0,188,188,3620,11966,19623,3887,5197,90802
5647442,305,1,13,161,161,3633,11988,19658,3894,5184,90963
5653700,306,1,0,161,161,3633,12011,19692,3902,5184,91124
5655404,307,1,0,43,43,3633,12011,19694,3908,5184,91167
5657690,308,1,2,49,49,3635,12013,19698,3915,5182,91216
5660630,309,1,18,98,98,3653,12029,19708,3922,5164,91314
5663400,310,1,5,57,57,3658,12046,19714,3929,5159,91371
5666658,311,1,10,87,87,3668,12056,19722,3936,5149,91458
5670085,312,1,11,99,99,3679,12074,19732,3943,5138,91557
5672267,313,1,12,60,60,3691,12083,19737,3950,5126,91617
5674399,314,1,0,60,60,3691,12092,19742,3957,5126,91677
5676504,315,1,0,60,60,3691,12101,19747,3964,5126,91737
5679248,316,1,0,72,72,3691,12104,19752,3971,5126,91809
5681432,317,1,0,43,43,3691,12104,19754,3978,5126,91852
5683878,318,1,0,49,49,3691,12106,19758,3985,5126,91901
5686638,319,1,1,72,72,3692,12110,19763,3993,5125,91973
5689628,320,1,8,98,98,3700,12123,19773,4000,5117,92071
5695443,321,1,17,144,144,3717,12144,19806,4006,5100,92215
5698330,322,1,2,93,93,3719,12153,19817,4013,5098,92308
5700733,323,1,5,75,75,3724,12158,19825,4020,5093,92383
5703212,324,1,3,54,54,3727,12164,19829,4027,5090,92437
5705582,325,1,0,49,49,3727,12166,19833,4034,5090,92486
5708243,326,1,0,72,72,3727,12170,19838,4041,5090,92558
5711143,327,1,0,72,72,3727,12174,19843,4048,5090,92630
5713240,328,1,0,72,72,3727,12178,19848,4055,5090,92702
5715863,329,1,0,72,72,3727,12182,19853,4062,5090,92774
5718454,330,1,0,75,75,3727,12185,19864,4069,5090,92849
5721672,331,1,2,95,95,3729,12192,19881,4077,5088,92944
5723994,332,1,7,80,80,3736,12198,19890,4084,5081,93024
5726978,333,1,0,80,80,3736,12204,19898,4091,5081,93104
5730055,334,1,0,80,80,3736,12210,19906,4098,5081,93184
5737664,335,1,4,102,102,3740,12213,19920,4105,5077,93286
5760092,336,1,0,397,397,3740,12272,20001,4116,5077,93683
5765072,337,1,4,100,100,3744,12278,20015,4122,5073,93783
5770010,338,1,4,100,100,3748,12285,20029,4129,5069,93883
5779158,339,1,0,228,228,3748,12320,20069,4138,5069,94111
5785280,340,1,0,138,138,3748,12358,20087,4145,5069,94249
5794490,341,1,0,217,217,3748,12376,20118,4155,5069,94466
5802949,342,1,0,229,229,3748,12415,20158,4164,5069,94695
5808207,343,1,0,138,138,3748,12434,20176,4171,5069,94833
5813672,344,1,0,141,141,3748,12462,20195,4179,5069,94974
5818956,345,1,0,139,139,3748,12485,20214,4187,5069,95113
5824120,346,1,0,132,132,3748,12488,20229,4194,5069,95245
5829139,347,1,0,122,122,3748,12502,20247,4202,5069,95367
5833843,348,1,3,102,102,3751,12505,20261,4209,5066,95469
5844657,349,1,67,261,261,3818,12558,20294,4217,4999,95730
5853295,350,1,0,228,228,3818,12579,20327,4226,4999,95958
5870767,351,1,0,364,364,3818,12614,20393,4235,4999,96322
5878296,352,1,0,221,221,3818,12637,20433,4244,4999,96543
5888787,353,1,9,225,225,3827,12671,20464,4252,4990,96768
5894948,354,1,14,177,177,3841,12680,20494,4260,4976,96945
5900488,355,1,0,169,169,3841,12689,20521,4266,4976,97114
5905147,356,1,0,133,133,3841,12710,20539,4274,4976,97247
5910629,357,1,1,135,135,3842,12737,20555,4283,4975,97382
5915897,358,1,0,130,130,3842,12751,20571,4291,4975,97512
5921705,359,1,4,179,179,3846,12756,20605,4300,4971,97691
5930118,360,1,1,258,258,3847,12782,20640,4309,4970,97949
5936857,361,1,0,181,181,3847,12800,20658,4317,4970,98130
5942728,362,1,6,173,173,3853,12803,20695,4326,4964,98303
5949740,363,1,0,225,225,3853,12822,20735,4335,4964,98528
5956084,364,1,0,210,210,3853,12832,20773,4344,4964,98738
5963987,365,1,0,210,210,3853,12852,20807,4353,4964,98948
5997540,366,2,14,824,824,3867,12941,21121,4364,4950,99772
6045604,367,2,5,555,555,3872,13000,21319,4371,4945,100327
6103635,368,2,0,577,577,3872,13076,21516,4394,4945,100904
6231448,369,2,240,1530,1530,4112,13558,21984,4415,4705,102434
6263643,370,2,60,745,745,4172,13858,22187,4424,4645,103179
6294708,371,2,0,744,744,4172,14154,22394,4433,4645,103923
6326426,372,2,0,745,745,4172,14424,22599,4442,4645,104668
6358224,373,2,0,716,716,4172,14629,22798,4450,4645,105384
6361397,374,2,0,86,86,4172,14641,22818,4457,4645,105470
6363494,375,2,0,50,50,4172,14642,22825,4464,4645,105520
6366181,376,2,0,72,72,4172,14646,22834,4471,4645,105592
6370369,377,2,0,132,132,4172,14666,22860,4478,4645,105724
6375020,378,2,0,157,157,4172,14693,22906,4486,4645,105881
6382152,379,2,0,175,175,4172,14723,22938,4495,4645,106056
6412732,380,2,100,633,633,4272,14781,23133,4503,4545,106689
6421374,381,2,15,259,259,4287,14804,23187,4512,4530,106948
6453644,382,2,24,727,727,4311,14885,23370,4520,4506,107675
6523165,383,2,2,1291,1291,4313,15172,23892,4531,4504,108966
6592578,384,2,2,1297,1297,4315,15450,24499,4542,4502,110263
6645442,385,2,96,1044,1044,4411,15616,24919,4553,4406,111307
6700446,386,2,0,1046,1046,4411,15803,25364,4564,4406,112353
6758319,387,2,2,1056,1056,4413,15986,25843,4574,4404,113409
6810101,388,2,0,948,948,4413,16130,26194,4583,4404,114357
6861864,389,2,0,924,924,4413,16263,26536,4592,4404,115281
6918336,390,2,2,972,972,4415,16464,26942,4602,4402,116253
6974429,391,2,0,985,985,4415,16637,27335,4612,4402,117238
7030217,392,2,0,961,961,4415,16804,27728,4622,4402,118199
7103442,393,2,10,718,718,4425,16816,28006,4734,4392,118917
7145950,394,2,22,784,784,4447,16942,28296,4744,4370,119701
7188793,395,2,7,797,797,4454,17089,28599,4754,4363,120498
7232572,396,2,0,797,797,4454,17240,28903,4764,4363,121295
7281909,397,2,77,893,893,4531,17500,29172,4774,4286,122188
7345349,398,2,4,1184,1184,4535,17911,29549,4785,4282,123372
7351633,399,2,0,180,180,4535,17945,29591,4792,4282,123552
7356389,400,2,0,95,95,4535,17953,29617,4799,4282,123647
7362557,401,2,0,162,162,4535,17968,29655,4806,4282,123809
7369814,402,2,11,143,143,4546,18005,29687,4814,4271,123952
7379837,403,2,0,215,215,4546,18054,29732,4821,4271,124167
7394895,404,2,0,339,339,4546,18152,29828,4828,4271,124506
7409009,405,2,2,339,339,4548,18265,29927,4835,4269,124845
7415850,406,2,0,142,142,4548,18283,29977,4842,4269,124987
7421507,407,2,0,148,148,4548,18301,30013,4850,4269,125135
7568252,408,2,0,1460,1460,4548,18383,30243,4971,4269,126595
7724638,409,2,0,1551,1551,4548,18505,30449,5089,4269,128146
7870051,410,2,0,1407,1407,4548,18650,30688,5214,4269,129553
7875608,411,2,0,154,154,4548,18673,30712,5221,4269,129707
7881255,412,2,0,136,136,4548,18684,30733,5228,4269,129843
7886531,413,2,0,137,137,4548,18698,30753,5235,4269,129980
7894138,414,2,0,125,125,4548,18727,30773,5242,4269,130105
7898868,415,2,0,132,132,4548,18739,30799,5249,4269,130237
7910697,416,2,0,261,261,4548,18807,30848,5256,4269,130498
7922747,417,2,0,261,261,4548,18888,30899,5264,4269,130759
7928208,418,2,0,108,108,4548,18894,30928,5271,4269,130867
7933841,419,2,2,120,120,4550,18905,30945,5278,4267,130987
7938312,420,2,0,122,122,4550,18916,30962,5285,4267,131109
7947171,421,2,0,182,182,4550,18953,30990,5291,4267,131291
8083825,422,2,0,1298,1298,4550,19143,31240,5374,4267,132589
8147347,423,2,0,687,687,4550,19221,31360,5419,4267,133276
8293864,424,2,0,1383,1383,4550,19359,31587,5552,4267,134659
8302154,425,2,0,206,206,4550,19396,31618,5562,4267,134865
8307377,426,2,0,133,133,4550,19405,31640,5568,4267,134998
8311723,427,2,2,79,79,4552,19419,31651,5574,4265,135077
8321947,428,2,0,177,177,4552,19444,31686,5580,4265,135254
8343511,429,2,0,388,388,4552,19538,31746,5590,4265,135642
8363087,430,2,0,338,338,4552,19610,31811,5599,4265,135980
8387553,431,2,0,411,411,4552,19722,31871,5608,4265,136391
8406462,432,2,0,319,319,4552,19769,31933,5617,4265,136710
8429817,433,2,0,384,384,4552,19833,32015,5626,4265,137094
8456868,434,2,9,472,472,4561,19917,32137,5637,4256,137566
