TestNo,TestName
55,org.jinstagram.utils.PreconditionsTest[shouldAllowValidUrls]
56,org.jinstagram.http.APILimitUtilsTest[emptyHeader]
57,org.jinstagram.utils.EnforceSignedHeaderUtilsTest[testSignature]
58,org.jinstagram.entity.common.FromTagDataTest[testCaptionEntity_WithData]
59,org.jinstagram.entity.common.LocationTest[testCaptionEntity_Null]
60,org.jinstagram.entity.common.MetaTest[testCaptionEntity_Null]
61,org.jinstagram.entity.common.PaginationTest[testCaptionEntity_Null]
62,org.jinstagram.entity.common.VideosTest[testCaptionEntity_Null]
63,org.jinstagram.entity.common.LikesTest[testCaptionEntity_Null]
64,org.jinstagram.entity.common.UserTest[testCaptionEntity_Null]
65,org.jinstagram.entity.common.VideoDataTest[testCaptionEntity_Null]
66,org.jinstagram.entity.common.FromTagDataTest[testCaptionEntity_Null]
67,org.jinstagram.entity.common.ImageDataTest[testCaptionEntity_Null]
68,org.jinstagram.entity.common.ImagesTest[testCaptionEntity_Null]
69,org.jinstagram.entity.common.CaptionTest[testCaptionEntity_Null]
70,org.jinstagram.entity.common.CommentsTest[testCaptionEntity_WithData]
71,org.jinstagram.entity.common.InstagramErrorResponseTest[invalidJson]
72,org.jinstagram.realtime.SubscriptionUtilTest[shouldReturnSameResultWithPyhtonImplementation]
73,org.jinstagram.http.APILimitUtilsTest[remainingBetweenMax]
