CurrentTotalRuntime,TestNo,TestRuntimeOriginal,KilledByTest,AnalyzedByTest,CoveredByTest,TotalKilled,TotalFailure,TotalException,TotalTimeout,LiveMutants,TotalAnalyzed
31704,61,2,3,55,55,357,365,1431,1,305,2179
32000,62,2,0,15,15,357,365,1439,1,305,2194
32697,63,2,2,45,45,359,365,1477,1,303,2239
33409,64,2,2,47,47,361,365,1519,1,301,2286
34117,65,2,1,50,50,362,368,1559,1,300,2336
35073,66,2,0,50,50,362,372,1600,1,300,2386
36282,67,2,5,57,57,367,373,1648,1,295,2443
37095,68,2,2,47,47,369,373,1689,1,293,2490
37255,69,2,0,7,7,369,373,1696,1,293,2497
37380,70,2,0,9,9,369,373,1705,1,293,2506
37863,71,2,0,33,33,369,373,1732,1,293,2539
38599,72,2,2,43,43,371,373,1767,1,291,2582
39072,73,2,1,40,40,372,386,1789,1,290,2622
39637,74,2,7,45,45,379,386,1825,1,283,2667
39951,75,2,0,27,27,379,390,1844,1,283,2694
40778,76,2,0,67,67,379,410,1880,1,283,2761
42097,77,2,52,86,86,431,437,1921,1,231,2847
42279,78,2,0,16,16,431,437,1935,1,231,2863
42973,79,2,0,45,45,431,446,1962,1,231,2908
43588,80,2,0,38,38,431,446,1994,1,231,2946
46009,81,2,2,133,133,433,446,2100,1,229,3079
48682,82,2,1,133,133,434,446,2206,1,228,3212
51463,83,2,1,136,136,435,446,2296,1,227,3348
56959,84,2,73,218,218,508,458,2436,1,154,3566
60008,85,2,2,138,138,510,476,2536,1,152,3704
62440,86,2,0,117,117,510,476,2607,1,152,3821
63650,87,2,5,59,59,515,483,2646,1,147,3880
64250,88,3,0,34,34,515,483,2673,1,147,3914
64332,89,3,0,5,5,515,483,2678,1,147,3919
65679,90,3,2,60,60,517,484,2730,1,145,3979
65795,91,3,0,7,7,517,484,2737,1,145,3986
66445,92,3,0,32,32,517,484,2766,1,145,4018
66573,93,3,2,7,7,519,484,2773,1,143,4025
66690,94,3,2,7,7,521,484,2780,1,141,4032
67531,95,3,2,45,45,523,484,2817,1,139,4077
67818,96,3,0,15,15,523,484,2825,1,139,4092
70742,97,3,0,122,122,523,494,2911,1,139,4214
70823,98,3,0,5,5,523,494,2916,1,139,4219
72049,99,3,7,63,63,530,494,2959,1,132,4282
72356,100,4,0,15,15,530,494,2967,1,132,4297
73392,101,6,1,46,46,531,504,3000,1,131,4343
73721,102,6,0,17,17,531,509,3011,1,131,4360
74135,103,7,1,21,21,532,509,3028,1,130,4381
76725,104,8,0,120,120,532,509,3121,1,130,4501
78036,105,10,0,62,62,532,522,3159,1,130,4563
79175,106,34,0,60,60,532,526,3208,1,130,4623
79526,107,47,0,16,16,532,526,3222,1,130,4639
